Start,End,sacdur,delay,PeakVel,sacLen,Ampl,subject_id,trial,nth,fixation_duration,sticky,blinkSac,blinkFix,first_t,forced_fix,mask_shown,forced_end,VT,image_name,x,y
1737.0,1762.0,25.0,10.0,305.514045004553,4.55883830314579,4.5784896668085,2,100,5,287.0,0,False,False,5480783,0,0,175,val,0272.jpg,824.5713467011933,1064.123411066692
2049.0,2105.0,56.0,3.0,488.097118984174,11.9013461261699,12.5452301388276,2,100,6,322.0,1,False,False,5480783,0,0,175,val,0272.jpg,1546.766522874621,964.8753332004122
2427.0,2468.0,41.0,2.0,419.645404837364,6.64220540287325,7.47606079516145,2,100,7,257.0,1,False,False,5480783,0,0,175,val,0272.jpg,1642.359781581076,484.8760447484185
2725.0,2737.0,12.0,16.0,167.880152578479,1.18946832031768,1.20264712287864,2,100,8,242.0,0,False,False,5480783,0,0,175,val,0272.jpg,1760.932490316578,540.0155269981194
2979.0,2992.0,13.0,5.0,143.329658530413,1.2008252645367,1.2154493739629,2,100,9,101.0,0,False,False,5480783,0,0,175,val,0272.jpg,1819.2733278330456,559.5341781643681
3093.0,3109.0,16.0,2.0,349.69104293466,3.62766211777077,3.65403755258095,2,100,10,462.0,0,False,False,5480783,0,0,175,val,0272.jpg,1578.2432597102643,601.5847376850487
3571.0,3604.0,33.0,3.0,296.112404645144,6.56778580041856,6.5975590484533,2,100,11,343.0,0,False,False,5480783,0,0,175,val,0272.jpg,1501.7349460744733,157.1037295154256
3947.0,3979.0,32.0,5.0,429.280458353532,6.78836764462629,6.83237663812566,2,100,12,265.0,0,False,False,5480783,0,0,175,val,0272.jpg,1123.4023557569872,378.75438879594043
4244.0,4263.0,19.0,3.0,306.309673614224,3.44989606767639,3.54609113574409,2,100,13,255.0,0,False,False,5480783,0,0,175,val,0272.jpg,936.128145813651,280.26284457317547
4518.0,4551.0,33.0,4.0,363.81065381941,8.16643907127377,8.17543928934102,2,100,14,336.0,0,False,False,5480783,0,0,175,val,0272.jpg,444.34294709835694,239.02047583231095
4887.0,4912.0,25.0,1.0,306.553407542526,4.41490636498569,4.43875811066804,2,100,15,272.0,0,False,False,5480783,0,0,175,val,0272.jpg,459.4844869180242,523.8810370985749
5184.0,5224.0,40.0,20.0,300.14580772588,7.1774577467752,7.19885397313892,2,100,16,293.0,0,False,False,5480783,0,0,175,val,0272.jpg,895.5401975337719,518.3550918330535
5517.0,5536.0,19.0,3.0,302.193446537299,3.7920845921169,3.82140953135993,2,100,17,356.0,0,False,False,5480783,0,0,175,val,0272.jpg,1150.376184127367,512.9971236754484
5892.0,5911.0,19.0,6.0,358.306319495816,4.86615778125056,4.86698863421265,2,100,18,293.0,0,False,False,5480783,0,0,175,val,0272.jpg,844.9642680080075,443.47167356906897
6204.0,6225.0,21.0,13.0,342.476964789076,4.2518840660757,4.26000967943178,2,100,19,437.0,0,False,False,5480783,0,0,175,val,0272.jpg,574.4176625720713,629.7692852724194
6662.0,6680.0,18.0,3.0,218.584535285337,2.44556189408447,2.45103463993418,2,100,20,353.0,0,False,False,5480783,0,0,175,val,0272.jpg,458.2512896134335,658.5588825965428
7033.0,7044.0,11.0,4.0,189.552941908923,1.46424783340374,1.4730835557383,2,100,21,213.0,0,False,False,5480783,0,0,175,val,0272.jpg,564.2057719250739,640.0631566114051
7257.0,7278.0,21.0,23.0,366.670846358449,4.56141479411174,4.5913596681639,2,100,22,178.0,0,False,False,5480783,0,0,175,val,0272.jpg,941.6350351389584,601.6965479301435
7456.0,7472.0,16.0,3.0,251.382105224166,2.61229169948954,2.61596697949632,2,100,23,711.0,0,False,False,5480783,0,0,175,val,0272.jpg,1207.5764753109581,594.541215146286
,,,,,,,2,104,1,378.0,0,False,False,5531460,1,0,175,val,0632.jpg,954.6312517769491,586.8559962976469
379.0,411.0,32.0,5.0,321.259974695417,6.66008681719664,6.71184862128143,2,104,2,159.0,0,False,False,5531460,0,0,175,val,0632.jpg,569.0023132463717,669.0273760089405
570.0,587.0,17.0,4.0,280.184605673018,3.13414550013757,3.15042134023288,2,104,3,668.0,0,False,False,5531460,0,0,175,val,0632.jpg,367.2226230331442,598.4541563611432
1255.0,1277.0,22.0,1.0,340.112076563194,4.58265138804271,4.59890328384992,2,104,4,516.0,0,False,False,5531460,0,0,175,val,0632.jpg,445.72374464530964,269.0538376975608
1793.0,1813.0,20.0,10.0,248.016248102848,2.92331365696791,2.92403953779906,2,104,5,220.0,0,False,False,5531460,0,0,175,val,0632.jpg,343.7371739051458,437.64656639691333
2033.0,2051.0,18.0,2.0,255.544796337796,2.89273523753206,2.89308248464293,2,104,6,578.0,0,False,False,5531460,0,0,175,val,0632.jpg,369.68492195693244,598.1187489968468
2629.0,2693.0,64.0,9.0,484.412497248073,20.1126589033322,20.1459396708241,2,104,7,320.0,0,False,False,5531460,0,0,175,val,0632.jpg,1581.975124974959,736.238904868139
3013.0,3031.0,18.0,6.0,239.628671001473,2.41057274842411,2.42934689905755,2,104,8,518.0,0,False,False,5531460,0,0,175,val,0632.jpg,1751.1722788254845,770.8553491635353
3549.0,3587.0,38.0,6.0,370.70127451968,8.03882493642156,8.1333701200128,2,104,9,370.0,0,False,False,5531460,0,0,175,val,0632.jpg,1237.763473734786,972.8366536900764
3957.0,3988.0,31.0,4.0,376.203924660394,5.94097476446425,6.05469294486573,2,104,10,427.0,0,False,False,5531460,0,0,175,val,0632.jpg,1056.900735184414,617.1848045050501
4415.0,4447.0,32.0,6.0,391.515622544817,6.92306050911264,6.94764993746693,2,104,11,208.0,0,False,False,5531460,0,0,175,val,0632.jpg,1132.2886495092748,190.31522911150938
4655.0,4690.0,35.0,3.0,397.634406128793,8.07341344744992,8.10292696151942,2,104,12,320.0,0,False,False,5531460,0,0,175,val,0632.jpg,1605.1647168760837,128.4550215263501
5010.0,5030.0,20.0,8.0,306.878994633926,3.37133546695339,3.43846769107738,2,104,13,321.0,0,False,False,5531460,0,0,175,val,0632.jpg,1843.6533220471426,115.03506775030051
5351.0,5403.0,52.0,6.0,572.652714126097,17.3828011836678,17.3988149095466,2,104,14,291.0,0,False,False,5531460,0,0,175,val,0632.jpg,999.0825437005054,880.5318814985156
5694.0,5709.0,15.0,12.0,309.16599956841,2.96576720489806,2.96576720489806,2,104,15,275.0,0,False,False,5531460,0,0,175,val,0632.jpg,1176.753646537422,1090.1384783727096
5984.0,6024.0,40.0,5.0,442.936325213001,9.18836688098073,9.21070987103192,2,104,16,233.0,0,False,False,5531460,0,0,175,val,0632.jpg,1724.9695328185348,1130.088783291445
6257.0,6316.0,59.0,11.0,511.622454067847,19.5658330691153,19.5662423309664,2,104,17,459.0,0,False,False,5531460,0,0,175,val,0632.jpg,496.34710975443943,1015.4462753132666
6775.0,6792.0,17.0,15.0,236.534441028974,2.52318195490745,2.53974294550912,2,104,18,129.0,0,False,False,5531460,0,0,175,val,0632.jpg,461.45766717459855,686.5271947946956
6921.0,6928.0,7.0,4.0,140.305070355037,0.868782024822085,0.869900001129273,2,104,19,459.0,0,False,False,5531460,0,0,175,val,0632.jpg,398.94484522395857,598.9293207846878
7387.0,7435.0,48.0,4.0,290.935438176389,8.9395792175111,8.97257365511904,2,104,20,465.0,0,False,False,5531460,0,0,175,val,0632.jpg,933.4252187018828,622.7215552334534
7900.0,7910.0,10.0,10.0,165.48343311872,0.935442286751912,0.940264040521863,2,104,21,245.0,0,False,False,5531460,0,0,175,val,0632.jpg,1042.1869286266403,606.1691718152528
8155.0,8167.0,12.0,8.0,171.721693499714,1.32239134620371,1.34383575212023,2,104,22,,0,False,,5531460,0,0,175,val,0632.jpg,,
,,,,,,,2,131,1,339.0,0,False,False,5982597,1,0,175,val,0724.jpg,958.9648864353131,623.7842393474195
340.0,373.0,33.0,8.0,326.849008540377,5.851442584493,5.90739264986392,2,131,2,165.0,0,False,False,5982597,0,0,175,val,0724.jpg,1254.0185690059438,801.0093361744201
538.0,553.0,15.0,6.0,174.434618224519,1.67658545761132,1.68683383802463,2,131,3,595.0,0,False,False,5982597,0,0,175,val,0724.jpg,1242.3083924009209,912.3316322262378
1148.0,1191.0,43.0,2.0,417.695006419491,4.83979604722919,5.99166119535616,2,131,4,192.0,1,False,False,5982597,0,0,175,val,0724.jpg,1465.627816015465,662.8971242775448
1383.0,1415.0,32.0,3.0,362.040861144205,7.89072191486397,7.89072191486397,2,131,5,290.0,0,False,False,5982597,0,0,175,val,0724.jpg,1733.7157082728254,1122.309609190664
1705.0,1723.0,18.0,4.0,304.748339738734,3.77966944972815,3.77966944972815,2,131,6,246.0,0,False,False,5982597,0,0,175,val,0724.jpg,1496.3213493101389,1043.0007609734473
1969.0,1990.0,21.0,18.0,439.977177032145,4.4485019586636,4.48583268557061,2,131,7,607.0,0,False,False,5982597,0,0,175,val,0724.jpg,1233.5750002716406,936.9142931481948
2597.0,2632.0,35.0,2.0,419.098184549501,9.57992900646581,9.58022166413432,2,131,8,453.0,0,False,False,5982597,0,0,175,val,0724.jpg,1764.161195656269,1176.3582212505949
3085.0,3102.0,17.0,7.0,282.13077219549,3.34745389545922,3.35722103097433,2,131,9,370.0,0,False,False,5982597,0,0,175,val,0724.jpg,1741.1045219622852,958.6093862238099
3472.0,3508.0,36.0,11.0,493.680274500333,9.56617386191311,9.79003416123771,2,131,10,288.0,0,False,False,5982597,0,0,175,val,0724.jpg,1425.0849493905878,457.7161359184268
3796.0,3825.0,29.0,9.0,433.498353481707,7.48417394446151,7.50637476405836,2,131,11,288.0,0,False,False,5982597,0,0,175,val,0724.jpg,963.2742517492842,475.67266653158526
4113.0,4153.0,40.0,4.0,381.20835021159,9.5642612686488,9.60040330666944,2,131,12,268.0,0,False,False,5982597,0,0,175,val,0724.jpg,423.8819026789551,548.6151259447206
